Dataset,MLE,GeoMLE,MIND,DANCo,ESS,PCA,CD,Hein,Num,Dim,RealDim
196,Spiral,1.747983788416552,1.3568629297095494,1.0,1.0,2.1228817950679373,2.0,0.8798092007637024,1.0,1000.0,13.0,1.0
197,Helix1d,1.000735523620037,1.248663001049569,1.0,1.0,2.606583097633213,3.0,1.0217654705047607,1.0,1000.0,3.0,1.0
198,Helix1d,1.0014535278764514,1.3849435809709563,1.0,1.0,2.6360185272271526,3.0,0.9783693552017212,1.0,1000.0,13.0,1.0
199,Helix2d,2.7762218446387306,2.7124828852574545,3.0,3.0,2.5215592753203855,3.0,2.145266532897949,2.0,1000.0,3.0,2.0
200,Helix2d,2.7514865652915366,2.9378148176893446,3.0,3.0,2.5481958631718005,3.0,1.9748785495758057,2.0,1000.0,13.0,2.0
201,Helicoid,2.0613851025748864,2.0879688000377308,2.0,2.0,1.8336067299245111,2.0,1.9853893518447876,2.0,1000.0,3.0,2.0
202,Helicoid,2.1143468780282446,2.2507757002857707,2.0,2.0,1.8340820819272743,2.0,2.220491886138916,2.0,1000.0,13.0,2.0
203,Roll,1.9262865857687843,2.414917016730218,2.0,2.0,2.939340400002064,3.0,1.9151087999343872,2.0,1000.0,3.0,2.0
204,Roll,1.9388270363846754,2.632093612477957,2.0,2.0,2.999684118806837,3.0,1.8570489883422852,2.0,1000.0,13.0,2.0
205,Scurve,1.950576385474294,2.0104388680056062,2.0,2.0,2.237798640478717,3.0,2.13250470161438,2.0,1000.0,3.0,2.0
206,Scurve,1.9684262049833874,2.0422274934951874,2.0,2.0,2.2344828337133187,3.0,1.8530184030532837,2.0,1000.0,13.0,2.0
207,Moebius,2.0033170801982396,1.7347212674428907,2.0,2.0,2.300672452343898,3.0,2.057389259338379,2.0,1000.0,3.0,2.0
208,Uniform,4.504774836546177,4.600941548757905,5.0,5.0,4.903772565974628,5.0,4.819036960601807,5.0,1000.0,10.0,5.0
209,Uniform,8.024513826128453,8.628211874185595,8.0,10.0,9.865942371156525,10.0,8.219676971435547,9.0,1000.0,15.0,10.0
210,Uniform,19.112016018991127,29.478908450853154,20.0,31.0,30.31651318796827,30.0,19.503252029418945,20.0,1000.0,35.0,30.0
211,Uniform,27.331765318781667,51.05504039125328,28.0,50.0,49.033345128066166,50.0,28.719667434692383,29.0,1000.0,55.0,50.0
212,Uniform,33.71636166164937,73.66723428161717,35.0,71.0,69.6178469359107,70.0,36.198307037353516,37.0,1000.0,75.0,70.0
213,Norm,14.905125118000237,20.0,15.0,19.0,20.215774564335227,20.0,14.294313430786133,15.0,1000.0,20.0,20.0
214,Norm,15.230368166813243,22.340506541064162,16.0,22.0,19.413540190739486,20.0,14.016031265258789,14.0,1000.0,50.0,20.0
215,Norm,26.909903248502474,50.0,29.0,45.0,48.82206649388557,50.0,24.890371322631836,27.0,1000.0,50.0,50.0
216,Norm,27.48662304211588,55.804249685169495,29.0,54.0,49.92162195092554,50.0,24.469966888427734,27.0,1000.0,70.0,50.0
217,Paraboloid,2.8055217045060865,2.9035547497811693,3.0,3.0,1.8172992620379833,1.0,2.180220127105713,2.0,1000.0,12.0,3.0
218,Paraboloid,4.8552076621193745,5.948580377796179,5.0,7.0,1.4667139044336486,1.0,3.1505143642425537,3.0,1000.0,21.0,6.0
219,Paraboloid,5.940671212373642,8.979218016806403,6.0,8.0,1.2933732523527939,1.0,2.5544145107269287,2.0,1000.0,30.0,9.0
220,Paraboloid,6.687167011067854,11.981987047370694,7.0,8.0,1.2258931420062282,1.0,3.6204888820648193,3.0,1000.0,39.0,12.0
221,Paraboloid,6.765518131938105,14.6504338319891,7.0,8.0,1.1621167932123702,1.0,2.48382306098938,3.0,1000.0,48.0,15.0
222,Cubic,3.1535656635593177,3.1584839094607133,3.0,3.0,4.01593418938653,4.0,3.404165744781494,3.0,1000.0,5.0,3.0
223,Cubic,19.694387904079345,30.55570340397641,21.0,31.0,31.87689610827899,31.0,20.558698654174805,23.0,1000.0,35.0,30.0
224,Cubic,33.92096224035041,73.76731688561645,35.0,75.0,72.95030204265755,71.0,33.75617980957031,35.0,1000.0,90.0,70.0
225,Sphere,2.9857014582282306,2.9373391653172227,3.0,3.0,4.05755682652902,4.0,2.7563321590423584,3.0,1000.0,5.0,3.0
226,Sphere,4.866984680777414,4.752321014458094,5.0,6.0,5.987040140803947,6.0,5.3703484535217285,5.0,1000.0,10.0,5.0
227,Sphere,8.78373577836593,9.920489967823247,9.0,11.0,10.820508288139726,11.0,9.806161880493164,9.0,1000.0,15.0,10.0
228,Sphere,20.586590479746715,30.423005273519514,21.0,31.0,30.007098499178667,31.0,23.180564880371094,22.0,1000.0,35.0,30.0
229,Sphere,28.950160251125723,55.0,30.0,49.0,51.446576315029496,51.0,30.510883331298828,34.0,1000.0,55.0,50.0
230,Sphere,35.83436627809288,73.69402628163353,38.0,70.0,71.20626744161714,71.0,44.20115661621094,43.0,1000.0,75.0,70.0
231,Affine_3to5,2.8221452508586387,3.247320105188732,3.0,3.0,2.669654596840516,3.0,2.8728137016296387,3.0,1000.0,5.0,3.0
232,Affine,4.419366185564951,5.0,5.0,5.0,4.936659757305616,5.0,4.6392621994018555,5.0,1000.0,5.0,5.0
233,Affine,8.163308692190913,9.955517817811486,8.0,10.0,9.99179232819945,10.0,8.806964874267578,9.0,1000.0,10.0,10.0
234,Affine,13.994950687911548,18.792627615549407,15.0,20.0,19.962158762717614,20.0,14.55446720123291,15.0,1000.0,20.0,20.0
235,Nonlinear_4to6,3.8454371396709677,3.8500344392301726,4.0,5.0,3.1012185341855463,5.0,3.7572553157806396,4.0,1000.0,6.0,4.0
236,Nonlinear,4.040488911060046,3.0811966464765614,4.0,6.0,7.843005618184878,8.0,3.5523622035980225,4.0,1000.0,8.0,4.0
237,Nonlinear,6.740877710750984,6.502143019964853,6.0,8.0,12.157687468632655,12.0,5.622938632965088,6.0,1000.0,36.0,6.0
238,Nonlinear,9.305453854207746,10.58708487228957,9.0,10.0,16.14894318461446,16.0,8.066301345825195,8.0,1000.0,64.0,8.0
239,Nonlinear,13.57134354169063,17.699428927793424,14.0,18.0,24.000603892376535,24.0,12.082271575927734,12.0,1000.0,72.0,12.0
240,Spiral,1.8013289164710902,1.4056502320494038,1.0,1.0,2.11922136142911,2.0,1.0365537405014038,1.0,1000.0,3.0,1.0
241,Spiral,1.788795928480216,1.4689321286546408,1.0,1.0,2.0464563711407706,2.0,1.056528925895691,1.0,1000.0,13.0,1.0
242,Helix1d,1.006445518258052,1.185343608490418,1.0,1.0,2.6414458662819458,3.0,0.9778086543083191,1.0,1000.0,3.0,1.0
243,Helix1d,1.0117798501116817,1.294820796045181,1.0,1.0,2.6425979369654438,3.0,1.061593770980835,1.0,1000.0,13.0,1.0
244,Helix2d,2.7294320365770655,2.0913046103195367,3.0,3.0,2.5001512837111597,3.0,2.134416103363037,2.0,1000.0,3.0,2.0
245,Helix2d,2.719318411994023,1.9778535103571953,3.0,3.0,2.565157517868279,3.0,1.9699267148971558,2.0,1000.0,13.0,2.0
246,Helicoid,2.091477205757208,2.179940580733622,2.0,2.0,1.8299917934107655,2.0,2.1187753677368164,2.0,1000.0,3.0,2.0
247,Helicoid,2.101094320035272,2.129272638140466,2.0,2.0,1.8351747933156968,2.0,1.986331820487976,2.0,1000.0,13.0,2.0
248,Roll,1.9227337720590074,2.1884128593992824,2.0,2.0,2.956452791817676,3.0,1.923913836479187,2.0,1000.0,3.0,2.0
249,Roll,1.9540174572307667,3.056611569029222,2.0,2.0,2.9762239641736192,3.0,2.0949692726135254,2.0,1000.0,13.0,2.0
250,Scurve,1.9266488308714649,1.9710875290853087,2.0,2.0,2.2722366907363174,3.0,1.9815971851348877,2.0,1000.0,3.0,2.0
251,Scurve,1.9481972407215609,2.0246752633445273,2.0,2.0,2.2596037245449248,3.0,1.7983962297439575,2.0,1000.0,13.0,2.0
252,Moebius,1.9996155928668966,1.7307133499107485,2.0,2.0,2.296017198257615,3.0,1.8715245723724365,2.0,1000.0,3.0,2.0
253,Uniform,4.426316136094869,4.69617659509228,5.0,5.0,5.0040304390433406,5.0,4.914498329162598,5.0,1000.0,10.0,5.0
254,Uniform,8.001552308650599,8.570888723531723,8.0,9.0,9.926043805526266,10.0,8.164380073547363,8.0,1000.0,15.0,10.0
255,Uniform,18.9454379103806,27.11187693849999,20.0,30.0,29.447514982412002,30.0,19.519174575805664,20.0,1000.0,35.0,30.0
256,Uniform,27.392486196615558,48.39641721286451,28.0,50.0,51.83934589772641,50.0,26.839927673339844,29.0,1000.0,55.0,50.0
257,Uniform,34.17932546302919,75.0,36.0,74.0,70.30842619736308,70.0,35.26595687866211,37.0,1000.0,75.0,70.0
258,Norm,15.033837513190724,20.0,16.0,20.0,19.355112663859533,20.0,14.034764289855957,15.0,1000.0,20.0,20.0
259,Norm,15.001898933415136,21.995543490657187,16.0,21.0,21.421347695102316,20.0,13.611517906188965,14.0,1000.0,50.0,20.0
260,Norm,27.04854170263942,50.0,29.0,48.0,49.5452838152305,50.0,23.745798110961914,27.0,1000.0,50.0,50.0
261,Norm,27.672103726701216,55.999164210206615,29.0,53.0,49.061505092217935,50.0,24.83829689025879,27.0,1000.0,70.0,50.0
262,Paraboloid,2.8583942699626275,2.982073100657431,3.0,3.0,1.7532303713974466,1.0,2.322614908218384,2.0,1000.0,12.0,3.0
263,Paraboloid,4.779573181867023,5.840353298312235,5.0,7.0,1.5072594330660571,1.0,2.500343084335327,2.0,1000.0,21.0,6.0
264,Paraboloid,5.964200945656259,8.734733032701648,6.0,8.0,1.3250713774548653,1.0,2.8049654960632324,3.0,1000.0,30.0,9.0
265,Paraboloid,6.651753235803241,11.562328231778642,7.0,9.0,1.2280275457096912,1.0,3.351945638656616,3.0,1000.0,39.0,12.0
266,Paraboloid,6.875727337345051,13.630913150743233,7.0,9.0,1.1642557281686066,1.0,3.123453140258789,3.0,1000.0,48.0,15.0
267,Cubic,3.0138250933456034,2.9690862204887853,3.0,3.0,4.009279273526275,4.0,3.073681354522705,3.0,1000.0,5.0,3.0
268,Cubic,19.650829017809436,30.0732280606922,20.0,31.0,30.854459293401757,31.0,20.915102005004883,21.0,1000.0,35.0,30.0
269,Cubic,34.20851866401567,75.41626571529876,36.0,76.0,71.957690676233,71.0,35.82783126831055,36.0,1000.0,90.0,70.0
270,Sphere,2.911673164593624,2.8551322692245504,3.0,3.0,4.138548488977033,4.0,2.6489059925079346,3.0,1000.0,5.0,3.0
271,Sphere,4.817321048467916,4.965632121083214,5.0,6.0,5.984016660966455,6.0,4.933755874633789,5.0,1000.0,10.0,5.0
272,Sphere,9.066490915193842,10.6623874289476,9.0,11.0,11.106675508134485,11.0,9.694329261779785,10.0,1000.0,15.0,10.0
273,Sphere,20.434379852535226,31.992577819799372,21.0,30.0,31.414321404738356,31.0,22.030187606811523,23.0,1000.0,35.0,30.0
274,Sphere,29.307957883818176,51.66581754880214,31.0,53.0,51.66257305792969,51.0,33.52667999267578,35.0,1000.0,55.0,50.0
275,Sphere,36.50239294100973,74.86422759623645,39.0,71.0,71.7099552729908,71.0,43.666141510009766,42.0,1000.0,75.0,70.0
276,Affine_3to5,2.8156103959290806,3.023993301953555,3.0,3.0,2.5934081110474487,3.0,2.797055959701538,3.0,1000.0,5.0,3.0
277,Affine,4.453118583312631,5.0,5.0,5.0,5.0555519168545064,5.0,4.7472028732299805,5.0,1000.0,5.0,5.0
278,Affine,7.94662929936228,9.204855944908159,8.0,9.0,10.069139062253283,10.0,8.77400016784668,9.0,1000.0,10.0,10.0
279,Affine,14.250994311166245,19.08730774363701,15.0,20.0,19.091231286266392,20.0,15.080979347229004,16.0,1000.0,20.0,20.0
280,Nonlinear_4to6,3.7900966037387347,4.002390145430155,4.0,5.0,3.125220661112422,5.0,3.496807098388672,4.0,1000.0,6.0,4.0
281,Nonlinear,4.029193993962782,3.3132595024450473,4.0,5.0,7.950541274389517,8.0,3.712430477142334,4.0,1000.0,8.0,4.0
282,Nonlinear,6.721467885016938,6.581220958094622,6.0,8.0,12.00038132884017,12.0,5.713657855987549,6.0,1000.0,36.0,6.0
283,Nonlinear,9.171094218727644,10.163746609288278,9.0,11.0,15.71764530389693,16.0,7.646245956420898,8.0,1000.0,64.0,8.0
284,Nonlinear,13.647508562748243,17.310689787082108,14.0,18.0,23.505342229877844,24.0,12.228678703308105,12.0,1000.0,72.0,12.0
285,Spiral,1.7815265334991814,1.6570877721198627,1.0,1.0,2.068665295875721,2.0,1.0062085390090942,1.0,1000.0,3.0,1.0
286,Spiral,1.7583004671673648,1.4134388350201448,1.0,1.0,2.0763826963657293,2.0,1.0028091669082642,1.0,1000.0,13.0,1.0
287,Helix1d,1.0055651396083714,1.1986443408040865,1.0,1.0,2.6139287456977414,3.0,0.9888323545455933,1.0,1000.0,3.0,1.0
288,Helix1d,1.002604539818197,1.4808054350358835,1.0,1.0,2.595079412450184,3.0,0.9984509348869324,1.0,1000.0,13.0,1.0
289,Helix2d,2.7495535783817484,2.194204593275472,3.0,3.0,2.5643360794703502,3.0,2.066361665725708,2.0,1000.0,3.0,2.0
290,Helix2d,2.7027506349721744,2.280981610907813,3.0,3.0,2.5892154888166017,3.0,1.9008994102478027,2.0,1000.0,13.0,2.0
291,Helicoid,2.0703715906417353,2.0519660902974985,2.0,2.0,1.8300583500219494,2.0,2.107391595840454,2.0,1000.0,3.0,2.0
292,Helicoid,2.0684729308111334,2.1522057396226093,2.0,2.0,1.8201607565061417,2.0,2.0013370513916016,2.0,1000.0,13.0,2.0
293,Roll,1.9446097896186807,2.43152502785587,2.0,2.0,2.94638765644154,3.0,1.9040541648864746,2.0,1000.0,3.0,2.0
294,Roll,1.9407236003789032,2.788369154930508,2.0,2.0,2.9845744834947814,3.0,1.881527304649353,2.0,1000.0,13.0,2.0
295,Scurve,1.9272569237879447,1.9780642502505479,2.0,2.0,2.162064665101463,3.0,1.9675270318984985,2.0,1000.0,3.0,2.0
296,Scurve,1.9458785341152294,2.006331674907869,2.0,2.0,2.226504664146184,3.0,1.979856252670288,2.0,1000.0,13.0,2.0
297,Moebius,1.9971335892253659,1.7030938578765682,2.0,2.0,2.346100513855852,3.0,1.9636647701263428,2.0,1000.0,3.0,2.0
298,Uniform,4.403448178992069,4.654728683376632,4.0,5.0,4.916323306888755,5.0,4.677314758300781,4.0,1000.0,10.0,5.0
299,Uniform,8.05025778015826,8.761938252652872,8.0,10.0,10.130632098085103,10.0,8.276490211486816,9.0,1000.0,15.0,10.0
300,Uniform,19.13747666821275,28.81278296595329,20.0,31.0,30.728269741755998,30.0,20.092512130737305,22.0,1000.0,35.0,30.0
301,Uniform,27.107110496637144,50.19185570440066,28.0,52.0,51.13438592767177,50.0,26.72736358642578,30.0,1000.0,55.0,50.0
302,Uniform,33.8004436852518,70.13360651524015,35.0,74.0,70.54549026136019,70.0,33.73171615600586,34.0,1000.0,75.0,70.0
303,Norm,15.042708909848795,20.0,16.0,19.0,20.062508980927582,20.0,14.548328399658203,15.0,1000.0,20.0,20.0
304,Norm,14.876624548211373,22.0695565643794,16.0,20.0,19.769496232666988,20.0,13.696495056152344,15.0,1000.0,50.0,20.0
305,Norm,27.265094436264704,50.0,29.0,48.0,49.6310681459172,50.0,23.952373504638672,26.0,1000.0,50.0,50.0
306,Norm,26.872039314575748,52.90244981944997,29.0,51.0,49.41204035670519,50.0,23.795656204223633,26.0,1000.0,70.0,50.0
307,Paraboloid,2.892314986130095,3.0112980811918972,3.0,3.0,1.806227765425469,1.0,2.239367961883545,2.0,1000.0,12.0,3.0
308,Paraboloid,4.742955065159808,5.553750097629492,5.0,7.0,1.4833822128742062,1.0,2.3674068450927734,2.0,1000.0,21.0,6.0
309,Paraboloid,5.886160449091684,8.448259609128996,6.0,8.0,1.3174708354575666,1.0,3.13166880607605,3.0,1000.0,30.0,9.0
310,Paraboloid,6.629577073321369,11.450106329347674,7.0,9.0,1.2227225492795988,1.0,3.5231032371520996,4.0,1000.0,39.0,12.0
311,Paraboloid,6.85465075380397,13.861039699781987,7.0,8.0,1.1555693296559382,1.0,3.394813060760498,3.0,1000.0,48.0,15.0
312,Cubic,3.094411064802772,3.005691604374317,3.0,3.0,3.957739701434561,4.0,3.5118279457092285,3.0,1000.0,5.0,3.0
313,Cubic,19.412693692779275,28.787001571923415,20.0,30.0,30.548095058121426,31.0,19.859821319580078,21.0,1000.0,35.0,30.0
314,Cubic,34.46165363760678,77.3106612248981,36.0,71.0,71.126578456262,71.0,35.09661865234375,37.0,1000.0,90.0,70.0
315,Sphere,2.973815219804275,3.0919919560070537,3.0,3.0,4.037148828327883,4.0,2.9352729320526123,3.0,1000.0,5.0,3.0
316,Sphere,4.7571102392881235,4.6974637740390035,5.0,6.0,6.00997627559591,6.0,4.973178386688232,5.0,1000.0,10.0,5.0
317,Sphere,8.878119699706042,10.006925793321818,9.0,11.0,10.967113758227452,11.0,9.42662525177002,9.0,1000.0,15.0,10.0
318,Sphere,20.519759057150818,31.4407572126322,21.0,31.0,30.761176616353577,31.0,22.023344039916992,21.0,1000.0,35.0,30.0
319,Sphere,28.93270909067217,51.11780231147041,30.0,51.0,50.68665505427508,51.0,31.2575626373291,35.0,1000.0,55.0,50.0
320,Sphere,34.96158670290692,66.8419622448698,37.0,69.0,70.3521666836981,71.0,38.92462921142578,45.0,1000.0,75.0,70.0
321,Affine_3to5,2.801026243807557,3.0596567353302766,3.0,3.0,2.62007988670939,3.0,2.9149715900421143,3.0,1000.0,5.0,3.0
322,Affine,4.501470202954606,5.0,5.0,5.0,4.958779728923631,5.0,4.769975662231445,5.0,1000.0,5.0,5.0
323,Affine,8.13718532807315,9.809795733089445,8.0,9.0,10.056910982094092,10.0,9.027987480163574,9.0,1000.0,10.0,10.0
324,Affine,13.987072263081956,18.768823427601458,14.0,19.0,19.9283047775388,20.0,14.59381103515625,15.0,1000.0,20.0,20.0
325,Nonlinear_4to6,3.8626077145176194,4.145941765955332,4.0,5.0,2.994991410250421,5.0,3.7039988040924072,4.0,1000.0,6.0,4.0
326,Nonlinear,4.062728898629303,3.2294733400653253,4.0,5.0,7.98465733282362,8.0,3.7350800037384033,4.0,1000.0,8.0,4.0
327,Nonlinear,6.563768580255062,6.644638183217736,6.0,8.0,11.921618408637503,12.0,5.986832141876221,6.0,1000.0,36.0,6.0
328,Nonlinear,9.267431336977328,10.530308977780342,9.0,10.0,15.445281028998387,16.0,8.156909942626953,8.0,1000.0,64.0,8.0
329,Nonlinear,13.343072417797686,16.297598473439443,13.0,17.0,23.87880451438961,24.0,12.200671195983887,12.0,1000.0,72.0,12.0
330,Spiral,1.7608362346463409,1.2010486708002037,1.0,1.0,2.0714983208113855,2.0,1.104297399520874,1.0,1000.0,3.0,1.0
331,Spiral,1.8220175131740108,1.4262209402566794,1.0,1.0,2.1081365814355526,2.0,0.9754557013511658,1.0,1000.0,13.0,1.0
332,Helix1d,0.9936110089887351,1.2152735018672867,1.0,1.0,2.6099081378253755,3.0,0.9198779463768005,1.0,1000.0,3.0,1.0
333,Helix1d,1.0170497918376578,1.3705512718757566,1.0,1.0,2.642679810013086,3.0,0.9833222031593323,1.0,1000.0,13.0,1.0
334,Helix2d,2.74901038627537,2.6262097031095983,3.0,3.0,2.589560669113083,3.0,2.086444854736328,2.0,1000.0,3.0,2.0
335,Helix2d,2.7008770783824727,2.272040086838991,3.0,3.0,2.5415591435846228,3.0,2.0700156688690186,2.0,1000.0,13.0,2.0
336,Helicoid,2.0914608525797855,2.0614284064600286,2.0,2.0,1.8444560952531939,2.0,2.1013405323028564,2.0,1000.0,3.0,2.0
337,Helicoid,2.06060791487673,2.1096361375277604,2.0,2.0,1.8272182948134372,2.0,1.9647104740142822,2.0,1000.0,13.0,2.0
338,Roll,1.9350865205786756,2.4067448233655178,2.0,2.0,2.9505839362495587,3.0,1.9324465990066528,2.0,1000.0,3.0,2.0
339,Roll,1.919304871724228,2.641050391024506,2.0,2.0,2.9472320203196825,3.0,1.8793575763702393,2.0,1000.0,13.0,2.0
340,Scurve,1.918986749825956,1.9547453946420206,2.0,2.0,2.2615900584830735,3.0,1.9329107999801636,2.0,1000.0,3.0,2.0
341,Scurve,1.9343274064634435,1.9856264068483942,2.0,2.0,2.172150708682054,3.0,2.044046401977539,2.0,1000.0,13.0,2.0
342,Moebius,1.9587910137615767,1.6726063673091418,2.0,2.0,2.309502956651023,3.0,2.0294857025146484,2.0,1000.0,3.0,2.0
343,Uniform,4.499060035137585,4.731261884485222,5.0,5.0,5.129620530243692,5.0,4.711871147155762,5.0,1000.0,10.0,5.0
344,Uniform,8.160136764019041,9.354940067638728,8.0,10.0,10.138217905472532,10.0,8.185620307922363,9.0,1000.0,15.0,10.0
345,Uniform,19.01396693097089,28.597916183704463,20.0,29.0,30.45523613746894,30.0,19.122814178466797,20.0,1000.0,35.0,30.0
346,Uniform,27.425591172910803,51.95926425208209,29.0,54.0,50.35460500535014,50.0,28.188922882080078,31.0,1000.0,55.0,50.0
347,Uniform,33.71152771678344,71.89777971404958,35.0,70.0,70.14567275333604,70.0,34.42325210571289,37.0,1000.0,75.0,70.0
348,Norm,15.312160007675319,20.0,16.0,20.0,20.398206125819165,20.0,14.313007354736328,15.0,1000.0,20.0,20.0
349,Norm,15.14877243035845,21.126193307622305,16.0,22.0,19.71085698030155,20.0,13.61420726776123,15.0,1000.0,50.0,20.0
350,Norm,27.7146825746742,50.0,29.0,50.0,49.71148179633984,50.0,25.489870071411133,28.0,1000.0,50.0,50.0
351,Norm,26.723639318150024,53.95815507629568,28.0,50.0,50.56437138141014,50.0,23.179447174072266,26.0,1000.0,70.0,50.0
352,Paraboloid,2.8247639375584543,2.933432270983232,3.0,3.0,1.7679316293560132,1.0,2.3519484996795654,2.0,1000.0,12.0,3.0
353,Paraboloid,4.7498057610564075,5.897380603067057,5.0,7.0,1.4741228389124879,1.0,2.9257113933563232,3.0,1000.0,21.0,6.0
354,Paraboloid,5.960583608639733,8.851021921565177,6.0,8.0,1.3194448073017586,1.0,3.1939196586608887,3.0,1000.0,30.0,9.0
355,Paraboloid,6.58457785611388,12.210936588345644,7.0,8.0,1.2224510181539106,1.0,3.5320394039154053,3.0,1000.0,39.0,12.0
356,Paraboloid,6.875907621155368,13.174044231690674,7.0,9.0,1.1559892979710278,1.0,2.869936227798462,3.0,1000.0,48.0,15.0
357,Cubic,3.0139488271609896,2.9572828530269897,3.0,3.0,3.9489137783293486,4.0,2.795219659805298,3.0,1000.0,5.0,3.0
358,Cubic,19.70501372379442,29.96486028859376,21.0,31.0,31.626833100968867,31.0,20.563007354736328,21.0,1000.0,35.0,30.0
359,Cubic,34.541023200673436,74.5826422776818,36.0,75.0,70.61322217805963,71.0,35.74910354614258,36.0,1000.0,90.0,70.0
360,Sphere,3.019574926663468,3.066806788659154,3.0,3.0,3.9855375288697203,4.0,3.0251379013061523,3.0,1000.0,5.0,3.0
361,Sphere,4.8610212021809405,4.853684012296093,5.0,6.0,6.0785614222169135,6.0,4.924949645996094,5.0,1000.0,10.0,5.0
362,Sphere,8.763053866654184,9.943365614327607,9.0,11.0,10.98012349680602,11.0,8.6331787109375,9.0,1000.0,15.0,10.0
363,Sphere,20.4383154166785,32.83429914146291,21.0,31.0,30.52876848731038,31.0,21.118610382080078,24.0,1000.0,35.0,30.0
364,Sphere,28.538505167783317,52.09303397300279,30.0,50.0,50.991927309533565,51.0,31.098648071289062,32.0,1000.0,55.0,50.0
365,Sphere,35.952687059357025,70.8064704337753,38.0,71.0,68.69956236040187,71.0,40.39631652832031,45.0,1000.0,75.0,70.0
366,Affine_3to5,2.814652449351203,3.101785502887993,3.0,3.0,2.6083229985252356,3.0,3.0782833099365234,3.0,1000.0,5.0,3.0
367,Affine,4.500287290420986,5.0,5.0,5.0,5.044684157390069,5.0,4.942915916442871,5.0,1000.0,5.0,5.0
368,Affine,8.04222030489422,9.478276982695315,8.0,10.0,9.923130000164871,10.0,8.5197172164917,9.0,1000.0,10.0,10.0
369,Affine,14.255686224793866,19.706506466227147,15.0,20.0,19.941142331912058,20.0,14.636676788330078,16.0,1000.0,20.0,20.0
370,Nonlinear_4to6,3.8154611754432244,4.0487684604008916,4.0,6.0,3.0906627623110094,5.0,3.7420637607574463,4.0,1000.0,6.0,4.0
371,Nonlinear,4.1231929097626745,3.152207309675802,4.0,6.0,8.002914510247075,8.0,3.705239772796631,4.0,1000.0,8.0,4.0
372,Nonlinear,6.587378436575062,6.243427456106981,6.0,9.0,12.013921363190045,12.0,5.759260654449463,6.0,1000.0,36.0,6.0
373,Nonlinear,9.226192856270597,10.142333316853001,9.0,11.0,16.249693342343786,16.0,7.911309719085693,8.0,1000.0,64.0,8.0
374,Nonlinear,13.414457198801992,16.908404804648217,13.0,19.0,23.672128222590455,24.0,12.108022689819336,12.0,1000.0,72.0,12.0
375,Spiral,1.7955298854410282,1.618527381661918,1.0,1.0,2.114525307110088,2.0,1.0248069763183594,1.0,1000.0,3.0,1.0
376,Spiral,1.7553018976106949,1.3353814885713915,1.0,1.0,2.0806509147275527,2.0,0.9765419363975525,1.0,1000.0,13.0,1.0
377,Helix1d,1.0004061715173809,1.1384705133413866,1.0,1.0,2.62073012437307,3.0,0.955085277557373,1.0,1000.0,3.0,1.0
378,Helix1d,1.0061741710188683,1.2981245299784951,1.0,1.0,2.6194509629585325,3.0,0.9928870797157288,1.0,1000.0,13.0,1.0
379,Helix2d,2.7317078476517382,1.91226655686973,3.0,3.0,2.508199703100607,3.0,2.0786795616149902,2.0,1000.0,3.0,2.0
380,Helix2d,2.7489207385889878,2.7823927380461857,3.0,3.0,2.55311388219301,3.0,2.091296911239624,2.0,1000.0,13.0,2.0
381,Helicoid,2.0653052461216097,2.0999977572789867,2.0,2.0,1.8428405837757673,2.0,1.7943860292434692,2.0,1000.0,3.0,2.0
382,Helicoid,2.0771406972936455,2.079037307169009,2.0,2.0,1.8502462848306624,2.0,1.8555915355682373,2.0,1000.0,13.0,2.0
383,Roll,1.9640915329918611,2.4528902350071613,2.0,2.0,2.956987913270017,3.0,1.9740900993347168,2.0,1000.0,3.0,2.0
384,Roll,1.9674666271351953,2.605464834918199,2.0,2.0,2.9849923502211526,3.0,2.135187864303589,2.0,1000.0,13.0,2.0
385,Scurve,1.9001473387187986,1.9824470546577568,2.0,2.0,2.302884857533265,3.0,1.9954224824905396,2.0,1000.0,3.0,2.0
386,Scurve,1.9655143206833803,1.9995294568603763,2.0,2.0,2.1542194801355996,3.0,2.031059980392456,2.0,1000.0,13.0,2.0
387,Moebius,1.9753251004141612,1.6771972862681161,2.0,2.0,2.3126644846457034,3.0,1.989408254623413,2.0,1000.0,3.0,2.0
388,Uniform,4.451995298705478,4.646697884207746,5.0,5.0,5.000224018374523,5.0,4.755166053771973,5.0,1000.0,10.0,5.0
389,Uniform,7.955590195592535,9.090921446912608,8.0,10.0,10.013744357060745,10.0,8.755953788757324,9.0,1000.0,15.0,10.0
390,Uniform,19.102370592344318,28.97606642275209,20.0,29.0,29.28142692984375,30.0,19.96581268310547,20.0,1000.0,35.0,30.0
391,Uniform,27.29444901892452,50.14387659181109,28.0,49.0,50.17388568030156,50.0,27.50349998474121,30.0,1000.0,55.0,50.0
392,Uniform,34.110428643519526,72.87527466570336,36.0,73.0,68.20486101484539,70.0,36.13319778442383,36.0,1000.0,75.0,70.0
393,Norm,15.068031712799556,20.0,16.0,20.0,20.214603795792147,20.0,13.804252624511719,15.0,1000.0,20.0,20.0
394,Norm,15.170701665360419,23.08170148818702,16.0,22.0,19.460021069555232,20.0,13.37066650390625,14.0,1000.0,50.0,20.0
395,Norm,26.55071003818447,50.0,28.0,49.0,49.07668198229658,50.0,24.597429275512695,26.0,1000.0,50.0,50.0
